ability_id,attack_type,damage_type,en
4477516290981888,Force,Elemental,Supercritical Reaction
4477606485295104,Tech,Elemental,HV-SRRA Cannon Narrow Jet
4478182010912768,Melee,Energy,The Reaping
4477537765818368,Melee,Energy,Maul
4481648049520640,Melee,Energy,Maul
4475214188511232,Tech,Elemental,Multibeam
4475205598576640,Tech,Elemental,Multibeam
4474376669888512,Tech,Energy,Watchdog Protocol (Hair Trigger)
4468578464038912,Melee,Energy,Melee Attack
4468582759006208,Melee,Energy,Melee Swipe
4468587053973504,Tech,Kinetic,The Missiles
4472194826502144,Tech,Energy,Negative PMX4 Bomb (Detached)
4472199121469440,Tech,Energy,Positive PMX4 Bomb (Detached)
4471541991473152,Tech,Energy,PMX4 Bomb Detonation (Minor)
4471546286440448,Tech,Internal,PMX4 Bomb Detonation (Major)
4471709495197696,God,God,Polarized Beam
4504132203315200,Melee,Energy,Pounce of Pursuit
4472422459768832,God,God,Triggered Pounce
4472452524539904,Tech,Internal,Watchdog Protocol (Negative)
4472358035259392,Tech,Internal,Watchdog Protocol (Positive)
4483542130098176,Force,Energy,Chained Volts
4483585079771136,Force,Kinetic,Gloom Ward
4483443345850368,Force,Energy,Lightning Critical
4484383943688192,Force,Energy,Halted Offensive
4484409713491968,Force,Energy,Eye of the Storm
4484066116108288,Force,Internal,Death Brand
4484126245650432,Force,Energy,Overloaded Strike
4498329702498304,Force,Internal,Blood Fury
4498411306876928,Force,Energy,Force Fracture
4584048659791872,Melee,Energy,Driving Gore
4499738451771392,Force,Kinetic,Subjugate
4490117725028352,Force,Kinetic,Unrelenting Focus
4490272343851008,Force,Kinetic,Subjugate
4490439847575552,Force,Internal,Bloodrage
4490487092215808,Force,Elemental,Bleeding Offense
4575978416242688,Melee,Energy,Skewering Strike
4527183292792832,Tech,Internal,Dividing Shot
4525048694046720,Tech,Kinetic,Crippling Shot
4563660450037760,Tech,God,[group_dps_attack]
4474076022177792,Melee,Energy,Aegis Assault
4474118971850752,Force,Kinetic,Unrelenting Focus [TODO - Tech]
4474028777537536,Force,Kinetic,Hateful Ravage
4474050252374016,Melee,Energy,Warding Strike
4473710949957632,Force,Kinetic,Force Scream
4473749604663296,Force,Kinetic,Raging Burst
4473861273812992,Force,Kinetic,Unstable Rage
4473715244924928,Force,Kinetic,Hateful Ravage
4473680885186560,Force,Kinetic,Overwhelming Scream
4473625050611712,Melee,Energy,Impale
4473534856298496,Force,Internal,Shatter
4473633640546304,Force,Internal,Swift Vengeance
4473290043162624,Force,Internal,Bleeding Barrage
4473616460677120,Force,Internal,Onslaught
4546931552419840,Tech,Elemental,Blazing Harpoon
4546935847387136,Tech,Elemental,Armor Piercing Round
4546944437321728,Tech,Elemental,Primed Det Packs
4559163619278848,Tech,Kinetic,Impact Charge
4547064696406016,Tech,Elemental,Pulse Cannon
4553258039246848,Tech,Kinetic,Extraction Plan
4557699035430912,Tech,Elemental,Disruptor Rifle
4543688852111360,Tech,Elemental,Serrated Blade
2302776780521815,Tech,Energy,Electrified Conduit
4436658267095302,Force,Energy,Shocked
4436705511735571,Melee,Energy,Overcharged Dual Saber Attack
4436623907356947,Tech,Elemental,Deadly Strike
4436744166441235,Tech,Elemental,Deadly Strike
4422205702144290,Tech,Elemental,Devour Force
4434089876652294,Force,Energy,Shocked
814239899976305,Tech,Elemental,Heat Chain
4368759129112859,Tech,Kinetic,Shoulder Cannon
3388896700268832,Tech,Elemental,Lingering Heat
4490504272085252,Tech,Elemental,Lingering Heat
2027022700249462,Tech,Elemental,Burning (Eruptive Flames)
4502474345939220,Tech,Energy,Boiling Point
4502517295612162,Tech,Elemental,Burning (Primed Rail Shot)
4502547360383261,Tech,Elemental,Whistling Birds
3960050041225514,Tech,Energy,Shocked
3751589508546832,Force,Kinetic,Stunning Assault
4002140720726288,Force,Kinetic,Stunning Assault
4174038196814092,Force,Kinetic,Stunning Assault
3893039961473296,Force,Kinetic,Stunning Assault
4202097218158868,Force,Kinetic,Stunning Assault
3755820051333392,Force,Kinetic,Stunning Assault
3894586149699856,Force,Kinetic,Stunning Assault
3888903907967296,Force,Kinetic,Stunning Assault
4155110275940658,Force,Kinetic,Stunning Assault
3872561557405968,Force,Kinetic,Stunning Assault
4017542473449744,Force,Kinetic,Stunning Assault
4079424362250514,Force,Kinetic,Stunning Assault
3909150383800592,Force,Kinetic,Stunning Assault
3845743781609744,Force,Kinetic,Stunning Assault
4088259109978386,Force,Kinetic,Stunning Assault
3813265238917394,Force,Kinetic,Stunning Assault
4202380686000404,Force,Kinetic,Stunning Assault
4175382521577768,Force,Kinetic,Stunning Assault
4007857322197264,Force,Kinetic,Stunning Assault
3823358412062992,Force,Kinetic,Stunning Assault
3695303962132764,Force,Kinetic,Stunning Assault
3695630379647246,Force,Kinetic,Stunning Assault
3695643264549134,Force,Kinetic,Stunning Assault
3695797883371790,Force,Kinetic,Stunning Assault
3695802178339086,Force,Kinetic,Stunning Assault
3695793588404494,Force,Kinetic,Stunning Assault
3696098531082510,Force,Kinetic,Stunning Assault
4079759369699600,Force,Kinetic,Stunning Assault
3695767818600756,Force,Kinetic,Stunning Assault
3696102826049814,Force,Kinetic,Stunning Assault
3696102826049806,Force,Kinetic,Stunning Assault
3756185123553552,Force,Kinetic,Stunning Assault
3695694804156686,Force,Kinetic,Stunning Assault
3695699099123982,Force,Kinetic,Stunning Assault
3696107121017102,Force,Kinetic,Stunning Assault
3695690509189390,Force,Kinetic,Stunning Assault
3591400113307908,Tech,Elemental,Flame Thrower
4121102724890899,Melee,Energy,Polarized Ranged Attack (Positive)
4121107019858265,Melee,Energy,Polarized Ranged Attack (Positive)
4151712956809487,Tech,Energy,Energized Slice (Area Effect)
4159379473432878,Force,Elemental,Radiance
4216992164741395,Tech,Elemental,Force Barrage
4203879629586695,Force,God,[passive]
4230435412377917,Force,God,[passive_heroic_only]
4205223954350343,Force,God,[juggernaut_passive]
4205082220429576,Force,God,[malora_passive]
4205163824808192,Force,God,[medic_passive]
4214793141485869,Tech,Elemental,Metallic Fluorine Fire
4220720196354357,Tech,Elemental,Metallic Fluorine Fire
4214754486780171,Force,Elemental,Ignition
4216158941085968,Force,Elemental,Glowing Hot
4216489653567808,Tech,Elemental,Aerial Strike
4215738034290965,Force,Elemental,Burn Off
4226329423642919,Force,Elemental,Burn Off
4242426961068288,Force,God,[hostage_passive_state_manager]
4239111246315781,Force,Kinetic,Pounce
4236143423914256,Tech,Elemental,Sabotage
4237814166192384,Tech,Kinetic,Yaaarge!
4237242935542016,Force,Kinetic,Yar'Vok's Special Blend!
3259188687929608,Ranged,Energy,Ranged Attack
3227178296672618,Tech,Elemental,Rapid Blast
4351282907185416,Melee,Energy,Head Splitter
4516166701678848,Tech,Elemental,Plasma Residue
4498050529624341,Tech,Kinetic,Knockdown
4543005952311591,Tech,Kinetic,Unstable
4036324365435168,Force,Elemental,Agony
3840297763078441,Melee,Energy,Blaster Fire
3855428932862240,Force,Elemental,Cave In
3855420342927635,Melee,Energy,Overcharged Dual Saber Attack
3848221977739542,Ranged,Energy,Stomp
3848221977739545,Ranged,Energy,Ranged Attack
3925492734361858,Tech,Kinetic,XD-M8 Mine
3984110448017668,Ranged,Energy,Electrified
3982280791949582,Force,Kinetic,Rage Pounce
3965904081649932,Force,Elemental,Cave In
4036006537855238,Force,Energy,Shocked
4012117929754886,Force,Energy,Shocked
3922937228820742,Force,Energy,Shocked
4023250484986137,Tech,Kinetic,Shrapnel Wounds
3968420932485381,Melee,Energy,Smash
4070379161125125,Melee,Energy,Smash
3974365167223045,Melee,Energy,Smash
3982306561753357,Tech,Kinetic,Bombing Run
4085102309015808,Tech,Kinetic,Pneumatic Purge
4095332921114881,Tech,Kinetic,Pneumatic Purge
4063988249788719,Tech,Elemental,ZA-99 Mine
4064838653313285,Force,Kinetic,Smash
4138295478976822,Tech,Elemental,Missile Barrage
4138295478976827,Tech,Elemental,Magma Pool
4136714931011862,Force,Elemental,Electro-Magnetic Pulse
4268334203797823,Tech,Elemental,Fire Zone
4271392220512517,Force,Kinetic,Crushed
4276395857412404,Tech,Elemental,Fire Zone
4268699276017955,Tech,Elemental,Air Strike
4268699276017983,Tech,Elemental,Magma Pool
4279363679813910,Tech,Elemental,Thrown
4332964871667983,Tech,Kinetic,Bombing Run
4336224751845638,Tech,Elemental,Bombing Run
4569823728107776,Force,Internal,Legacy of Entropy
4571322671694084,Tech,Internal,Plasma Residue
4565515875909935,Tech,Kinetic,Voltaic Probe
4565515875909958,Tech,Elemental,Voltaic Probe
4473517676429574,Tech,Internal,Deep Wounds
4474780396814642,Force,Kinetic,Harrowing Bellow Beam
4474780396814644,Force,Kinetic,Harrowing Bellow Beam
4481652344488223,Force,Kinetic,[laser_ground_target]
4571095038427450,Force,God,Force Barrier
4482936539709761,Force,Elemental,Cataclysm
4547026041700700,Force,Energy,Cyclonic Force
4547026041700710,Force,Internal,Force Shearing
4518528933691673,Tech,Elemental,Strafing Run
4447472994746795,Tech,Elemental,Sticky Grenade Explosion
4447468699779513,Force,Internal,Force Bomb Explosion
4447563189059877,Tech,Energy,Ionizing Radiation
4511699935691032,Tech,Elemental,Firefall
4511699935691040,Tech,Elemental,Ionfall
4310532257481030,Tech,Kinetic,Toxic Hazed Lethal Strike
4310532257481028,Tech,Kinetic,Bushwhacked Point Blank Shot
4310016861405446,Tech,Internal,Poison Overload (Corrosive Dart)
4310016861405449,Tech,Internal,Poison Overload (Corrosive Grenade)
4310016861405458,Tech,Internal,Bleed Overload (Vital Shot)
4310016861405461,Tech,Internal,Bleed Overload (Shrap Bomb)
4308281694617858,Tech,Internal,Poison Choke (Corrosive Dart)
4308281694617859,Tech,Internal,Poison Choke (Corrosive Grenade)
4308281694617862,Tech,Internal,Blood Choke (Vital Shot)
4308281694617865,Tech,Internal,Blood Choke (Shrap Bomb)
4543899305509138,Force,Kinetic,Primed Squelch
947130483081477,Force,Energy,Tremors
3217695008882961,Tech,Kinetic,Energy Vortex
4480204940509452,Tech,Elemental,Slag Residue
4480209235476746,Tech,Energy,Conductive Plasma
4471254228664580,Tech,Elemental,Elimination Cadence
4471271408533778,Tech,Elemental,Positional Adjustment Grenade: Major
4471271408533794,Tech,Elemental,Positional Adjustment Grenade: Minor
4471271408533822,Tech,Internal,Shrapnel Wound
4477340197323008,Force,Internal,Darksdie Excitation
4479384601755915,Melee,Energy,Dismember
4472551308787984,Force,Internal,Reaper's Claw
4479436141363471,Melee,Energy,Lunge
4478173420978492,Melee,Energy,Savage Leap
4478177715945775,Melee,Energy,Murderous Rage
4478182010913047,Melee,Energy,The Reaping
4472555603755301,Melee,Energy,Shredding Strike
4479320177246466,Melee,Energy,Culling Wave
4472473999376658,Melee,Energy,Kinetic Blades
4480698861748503,Melee,Energy,Crushing Darkness
4479354536984834,Melee,Energy,Kinetic Pulse
4480428278808834,Force,Kinetic,Path of Ruin
4480879250374923,Melee,Energy,No Escape
4481261502464275,Force,Elemental,Mass Execution
4250595988865285,Force,Kinetic,Pounce
4335674996031758,Force,Internal,Savage Claws
4335666406097189,Force,Kinetic,Pounce
4389447986577702,Tech,Elemental,Cleaning Field
4390006332326248,God,God,Cleaning Field
4258554563264796,Force,Elemental,Power Surge
4282395926724884,Tech,Internal,Toxic Cloud
4382992650731796,Tech,Internal,Toxic Cloud
4386896776003858,Melee,Energy,Dive Boop
4387871733580067,Tech,Elemental,Flying Fortress Jet Wash
4383095729946889,Tech,Kinetic,Catastrophic Overload
4383061370208514,Tech,Internal,Electrical Surge
4383031305437474,Force,Kinetic,Electrical Surge
4255208783741194,Tech,Elemental,Ayhis & Eru
4377413488214334,Tech,Elemental,Pyroclasm
4250359765664020,Force,Elemental,Fire Blast
4377722725859649,God,God,Pyroclasm
4377722725859674,God,God,Pyroclasm
4377722725859689,God,God,Pyroclasm
4381721340412160,Tech,Elemental,Pyroclasm
4250200851874070,Force,Elemental,The Fires of Greus
4250200851874093,God,God,The Fires of Greus
4268458757849344,Melee,Energy,Envenomed Strike
4268420103143689,Tech,Internal,Tx-1Ch E. Gas
4250282456252672,Melee,Energy,Pummel
4250325405925633,Melee,Energy,Frigid Claws
4381081390285074,Tech,God,Ayhis & Eru
4381081390285089,Tech,Elemental,Scorching Flames
4381072800350487,Force,Elemental,Irradiated Fire Blast
4381068505383170,Tech,Internal,Radiation Burns
4381059915448642,Tech,Elemental,Crush the Weak
4256239575892238,Tech,Kinetic,Crush the Weak
4266985584066816,Melee,Energy,Brutal Fists
4250072002855191,Force,Kinetic,Trample
4311124962967849,Tech,Internal,Venomous Bile
4311107783098665,Tech,Internal,Venomous Bile
4408947138101525,Tech,God,Explosion
4105726741971271,Ranged,Energy,Polarized Pulse Fire (Positive)
4105726741971272,Ranged,Energy,Polarized Pulse Fire (Negative)
4112285157032226,Force,Elemental,Polarized Charge Fire (Positive)
4112285157032227,Force,Elemental,Polarized Charge Fire (Negative)
4112285157032232,Force,Elemental,Defracted Charge (Positive)
4112285157032239,Force,Elemental,Polarized Charge Fire (Negative)
4116056138318114,Ranged,Energy,Polarized Pulse Fire (Positive)
4116056138318117,Ranged,Energy,Polarized Pulse Fire (Negative)
4114162057740587,Melee,Energy,Polarized Pulse Fire (Positive)
4114162057740586,Melee,Energy,Polarized Pulse Fire (Negative)
4109587917570316,Force,Elemental,Destructive Interference
4109583622603024,Force,Elemental,Destructive Interference
4108874952999260,Melee,Energy,Polarized Ranged Attack (Positive)
4108874952999261,Melee,Energy,Polarized Ranged Attack (Negative)
4159881984606475,Tech,God,[passive]
4168111141945871,Tech,Energy,Power Slam (Binding Shockwave)
4164864146669839,Tech,God,Explosion
4137075708264714,Force,Energy,Energized Slice (Area Effect)
4182963138855183,Force,Energy,Energized Slice (Area Effect)
4134133655667084,Tech,Internal,Gravity Shear
4132991194366258,Tech,Internal,Gravity Shear
4133502295474604,Tech,Internal,Gravity Shear
4124100612063537,Tech,Kinetic,Distortion Mine Detonation
4124100612063621,God,God,Distortion Mine Detonation
4125006850162990,Tech,Kinetic,Distortion Mine Detonation
4125006850163036,God,God,Distortion Mine Detonation
4127214463353114,Melee,Energy,High Density Round
4132033416659224,Tech,Kinetic,Hyper Density Round
4176250104971593,Melee,Energy,High Density Round
4127210168385820,Melee,Energy,High Velocity Round
4132050596528407,Tech,Kinetic,Hyper Accelerated Round
4176254399938881,Melee,Energy,High Velocity Round
4127107089170739,Tech,Energy,Impulse Reaction
4148925523034435,Tech,God,Explosion
4127205873418504,God,God,Catastrophic Reaction
4127150038843654,Tech,Kinetic,Composite Cannon
4129860163207464,Force,God,Gravitational Control Field
4130762106339698,Force,Energy,Organ Failure
4130521588171059,Force,God,Organ Failure
4130989739606335,Force,Energy,Organ Failure
4136036326179084,Force,Energy,Spatial Displacement Field
4127064139497829,Tech,Elemental,Disintegrate
4152262712623511,Tech,God,Disintegrate
4132797920837899,Force,Elemental,Detonate
4127287477797180,Tech,God,Atomic Scattering
4131981877051709,Force,Energy,Core Radiation
4131981877051656,Force,Energy,Core Radiation
4131981877051692,Force,Energy,Core Radiation
4131981877051657,Force,Energy,Supercriticality
4144050735153427,Force,Elemental,Radiance
4132866640314642,Tech,Energy,Sterilization Array
4175786248503557,Force,Energy,Organic Destruction Array
4138252529303826,Force,Energy,Organic Destruction Array
4138359903486231,Force,Energy,Organic Destruction Array
4138338428649751,Force,Energy,Organic Destruction Array
4138342723617047,Force,Energy,Organic Destruction Array
4138347018584343,Force,Energy,Organic Destruction Array
4138351313551639,Force,Energy,Organic Destruction Array
4138256824271127,Force,Energy,Organic Destruction Array
4138364198453527,Force,Energy,Organic Destruction Array
4138368493420823,Force,Energy,Organic Destruction Array
4138372788388119,Force,Energy,Organic Destruction Array
4138377083355415,Force,Energy,Organic Destruction Array
4138381378322711,Force,Energy,Organic Destruction Array
4138261119238423,Force,Energy,Organic Destruction Array
4138385673290007,Force,Energy,Organic Destruction Array
4138389968257303,Force,Energy,Organic Destruction Array
4138394263224599,Force,Energy,Organic Destruction Array
4138402853159191,Force,Energy,Organic Destruction Array
4138407148126487,Force,Energy,Organic Destruction Array
4127304657666373,Tech,God,Atomic Scattering
4127304657666513,Tech,God,Atomic Scattering
4127313247600929,Tech,Energy,Extinction Protocol
4156394471162153,Tech,Energy,Extinction Protocol
4131775718621471,Tech,Energy,Atomic Scattering
4132067776397641,Tech,Energy,Atomic Scattering
4157133205537033,Force,Elemental,Deflection Array
4116116267860238,Tech,Internal,Ionizing Radiation
4142994173198603,Force,Kinetic,Grapple
4119758400127305,Tech,Elemental,Corrosive Rain
4144828124233988,Tech,God,Explosion
4176516392943887,God,God,Explosion
3306025306292480,Melee,Energy,Beam Volley
3298345904767292,Force,Kinetic,Overcharge Beam
3298345904767240,Force,Kinetic,Overcharge Beam
3298345904767245,Force,Kinetic,Overcharge Beam
3298345904767282,Force,Kinetic,Overcharge Beam
4201667721429258,Tech,Kinetic,Caustic Blast Impact
